gene,score
NDUFB11,7.1303606
RBBP4,7.1300836
MYL6B,7.1111693
MDK,7.1107907
EID1,7.102329
MMP19,7.076854
SNHG9,7.0556827
C12orf57,7.0547643
SDF4,7.0319624
ATP5MPL,7.028938
MRPS21,7.023221
MAP1B,7.019827
SFPQ,7.007285
NHP2,6.992561
ATP5MC2,6.99061
CASP3,6.988992
GCSH,6.9849997
METRN,6.97246
NEDD8,6.910352
SUB1,6.89426
PAM,6.8941836
FKBP1A,6.891719
RPLP1,6.8634067
COX7A2,6.8560963
CHST10,6.8557744
DBNDD2,6.8409414
ATP5MG,6.832024
H3F3B,6.8272843
ATP5PD,6.8233976
SOX9,6.8220634
TUBA1C,6.815998
NDUFA4,6.805285
PTPRJ,6.7979617
TMED4,6.785308
RPL28,6.773128
SNRPF,6.76186
TAF10,6.7484355
MMP24OS,6.7371707
QDPR,6.737129
LMO1,6.736225
GRIA4,6.7353554
KCNIP1,6.734868
IFITM1,6.708295
PTTG1,6.7053185
ATP5PO,6.7002153
PLPP3,6.6795473
AL591686.1,6.629518
SCP2,6.6182594
SELENOW,6.6149354
ANXA5,6.6066313
BCAT2,6.604513
KIF21A,6.602277
FKBP9,6.5873485
SLIRP,6.57124
RYR3,6.566476
GUSB,6.560839
RTN3,6.5576854
SMIM3,6.550778
POU3F2,6.5445886
CAMTA1,6.536152
ROCK2,6.535492
CHMP2A,6.521739
ASAP2,6.487768
ACYP2,6.4760075
FMC1,6.4679527
ACOX1,6.465403
COMMD6,6.4614587
GLUD1,6.447354
MTLN,6.446495
POLR2G,6.408772
HMGN1,6.399537
H2AFZ,6.390997
SNRNP200,6.376243
PRKACB,6.3627934
SORBS1,6.362362
ZIC1,6.341296
CHL1,6.3341293
AMER2,6.3259244
ATPAF1,6.3247733
PANTR1,6.321692
RPS25,6.32163
MLF2,6.32096
OBSL1,6.3124223
NME1,6.310695
SMIM10L1,6.3069186
GPRC5B,6.2935863
NCAM1,6.292256
CNIH3,6.2862344
PLD3,6.2846518
F3,6.269393
EIF3I,6.2574563
CAMK1,6.249732
ADGRG1,6.236622
MGAT4B,6.234972
DYNLL1,6.225027
PYGB,6.219771
PNMA2,6.2056704
RPL8,6.2055364
NDUFA12,6.1884055
SEMA6A,6.180918
LAMTOR1,6.1800575
GAP43,6.1757507
IQCK,6.175504
RPS10,6.1552453
PDCD5,6.1510844
TUBB,6.149108
ANXA2,6.1437073
PIN4,6.103932
SHISA4,6.101454
EMC10,6.0965796
CAPNS1,6.095909
CADM1,6.0916495
CLCN3,6.0862193
ARNT2,6.0861673
PJA2,6.0853996
MRFAP1,6.082369
TMEM14A,6.047269
KLHL4,6.0449567
RPS27L,6.0441947
FMN2,6.0416837
TNFRSF1A,6.018695
ADAMTS9,5.984959
DUSP6,5.984817
ATP5ME,5.9826236
IAH1,5.9749775
FJX1,5.9233503
ATP5PF,5.9217305
HERPUD2,5.916814
HAP1,5.915628
IFITM3,5.9127254
ANAPC11,5.9011083
GLO1,5.8988705
CFB,5.8916783
AC019257.1,5.8880024
TOMM20,5.882396
SLC25A6,5.874378
BAALC,5.859253
ATP1A2,5.853207
RPLP2,5.8518205
TXNDC5,5.8432646
PLAAT4,5.838582
DIRAS3,5.835969
ATRAID,5.813747
FRMD8,5.778678
RHOU,5.7784114
COX5A,5.7482758
RPL11,5.737231
SRP9,5.7325106
RPL23,5.69482
SULT1A1,5.673562
SLC22A23,5.6730924
PTPN13,5.6718764
CALM3,5.6636934
IFI16,5.6508746
TCF12,5.6467648
MEA1,5.643205
NDUFB2,5.6400666
ZMAT4,5.6212
NDFIP1,5.6177106
CBFB,5.61729
SEPTIN7,5.6162815
RAB34,5.6135774
PAICS,5.6127377
SCRN1,5.61237
ELOVL5,5.611617
ADGRV1,5.6113276
ITPK1,5.600371
GADD45GIP1,5.5971117
UQCRH,5.59422
SPTSSB,5.587711
CDO1,5.5838957
UBA1,5.58136
WASHC3,5.579411
ADI1,5.5716667
SNRNP25,5.571413
NDUFC2,5.5542603
TBCB,5.5524435
AKIRIN2,5.54578
NECTIN3,5.5030265
NAA10,5.4851727
RPL24,5.4806924
ACOT13,5.471477
CTNNA1,5.456004
LYPLAL1,5.4541373
IGDCC4,5.443553
NDUFS8,5.441588
DECR1,5.434299
SHISA6,5.424183
BSCL2,5.416331
SVIP,5.4058847
ROM1,5.401001
SCN7A,5.400349
REEP5,5.3999887
SYNC,5.3976984
RPS3A,5.3741612
CLASP1,5.37358
S100A13,5.3717217
SF3B3,5.3674245
CDK6,5.3607244
ENPP5,5.3589845
ARAP3,5.349511
ACTR1B,5.3362203
ARPC3,5.327255
FKBP10,5.3265405
NIPAL2,5.3220935
SCCPDH,5.320353
RNF181,5.318536
RHNO1,5.3184915
PCBP1,5.3091636
COX17,5.3049026
TMEM14B,5.30272
ECH1,5.302297
DHCR7,5.3016872
PCDH9,5.2952213
BOLA3,5.2850313
GSTM5,5.276037
LIMS1,5.2680793
PDE4B,5.2647495
SIPA1L1,5.2598705
CDK4,5.2436175
PLS3,5.239303
FAM181A,5.2348666
PRADC1,5.234191
PRDX5,5.2282577
CHDH,5.2261252
MLEC,5.213693
CBX3,5.2111444
SEC61G,5.208479
SNRPD2,5.1867633
ARL6IP1,5.184027
MRPS26,5.183457
RPH3A,5.1817775
FHL1,5.1810536
SORT1,5.169952
APRT,5.169716
ZBTB8OS,5.1683283
MMP24,5.1655817
ERG28,5.165088
DGKG,5.1529927
COX8A,5.1502137
TPT1,5.1489396
SEZ6L2,5.1421475
TFDP1,5.130695
ERGIC3,5.122406
FGFRL1,5.112884
PIP4K2B,5.1114826
MICOS10,5.110936
EIF3M,5.1069055
HDAC1,5.1058164
TRAPPC4,5.1046047
CACNB2,5.1000276
IFNGR2,5.092876
HNRNPA2B1,5.0898876
ALDH1L1,5.0833726
VEGFB,5.0833354
RPL10A,5.0792503
GGCX,5.0606437
TRIM24,5.060318
BZW2,5.0599403
JPH1,5.0598435
ECE2,5.0597367
STOX1,5.0497174
LRRC75A,5.0441475
ARL4A,5.036802
TNFRSF11B,5.033489
LDHB,5.00246
FOXF2,4.9992023
A1BG,4.99176
PSMB4,4.9892654
PTCH2,4.98863
TIMM8B,4.988396
BANF1,4.9877086
SNHG29,4.974722
ABHD17C,4.963932
GSTT2B,4.949404
CD320,4.948236
ATP6V1C2,4.9434457
SARAF,4.9424324
MRPL43,4.9403005
AGPAT5,4.9379005
SNRPD3,4.9376993
SMOX,4.9302287
SEM1,4.929423
PDE4DIP,4.921225
SLC25A18,4.9172463
PYURF,4.9093394
GNB1,4.9074664
SEC14L2,4.905621
GRSF1,4.899744
RRM2,4.8956375
NRSN2,4.8907394
DARS,4.889455
EMC6,4.8894067
SALL1,4.8885894
EBPL,4.888576
HMGB1,4.8797107
MTFR1L,4.872264
NME2,4.862303
RPN2,4.855324
MT-CO1,4.8550816
CSNK1A1,4.850403
SPP1,4.848837
NRCAM,4.8257494
NDUFAF3,4.821802
SHISA5,4.814974
FTO,4.8118296
FAM168A,4.810965
FRYL,4.8063846
TAPBP,4.802371
ELOC,4.79494
SNRPN,4.792769
ANLN,4.778454
FBXL5,4.774554
COPS6,4.764273
PDZD2,4.7613454
CLPP,4.7610326
BCL7C,4.757121
CHPF,4.7561893
GABRA2,4.753289
ATP5MC1,4.7484336
MZT2A,4.7428904
CYB5B,4.742573
HSBP1,4.738112
C1orf122,4.737691
CKLF,4.737559
NDUFB4,4.7312627
SLC16A2,4.7227077
DLG5,4.7218137
CHN1,4.721033
POLR2I,4.71461
PTGES3,4.7112346
DPP6,4.700228
MRPL36,4.6987004
AL035446.1,4.696375
G6PC3,4.695445
MRPL40,4.691583
RPS20,4.683979
PPA2,4.6810975
LINC01426,4.681087
ABCA3,4.680347
MBOAT2,4.6783485
SELENOK,4.6769648
UROD,4.675504
COA3,4.671658
TMEM132A,4.6697683
RPL38,4.6669836
TRAPPC1,4.664667
ARF3,4.645713
AMFR,4.6417665
VAMP5,4.640759
MOCS2,4.635678
FUS,4.634223
B4GAT1,4.6329627
NORAD,4.630829
RPL29,4.630213
SMAD3,4.6300397
PTPN9,4.6284466
CXCL16,4.628226
RANBP9,4.6246095
ODC1,4.6122875
ENY2,4.6116724
PRDX3,4.6035705
TMEM255A,4.598613
YBX1,4.5943866
BEX2,4.5893774
NTPCR,4.575839
H2AFX,4.5742784
SNX10,4.5714006
SEMA4F,4.5662527
LINC01579,4.5656414
TIMM17B,4.56518
MFSD10,4.5641727
SSX2IP,4.5587835
KRTCAP2,4.5565696
PTPMT1,4.5543537
PSMA1,4.551953
CA12,4.5509043
AL450306.1,4.5505223
C17orf49,4.54954
RPS27A,4.549078
RBX1,4.5465875
RPL9,4.539862
MRPS6,4.536614
CSKMT,4.533018
RIDA,4.5328355
MYO6,4.530755
TMTC2,4.528753
MCCC2,4.5268636
PREX1,4.525854
UNC5C,4.525798
TK2,4.519987
MAGED1,4.516613
RPL13,4.5154366
CNMD,4.507915
PPP2R1A,4.502692
NDUFA5,4.4953055
EDEM2,4.4920554
MTHFD1,4.489714
SRSF7,4.4895835
SEPTIN11,4.4848204
MKNK2,4.484552
QSER1,4.483541
DDT,4.4807706
AC021242.3,4.4733086
HSP90B1,4.4601893
LMAN2,4.4530334
PPT1,4.4477997
ADGRL2,4.445647
WDR83OS,4.4430323
CFAP298,4.4429154
GPR153,4.441456
MRPS28,4.4413915
HSPA9,4.441386
CSTB,4.437936
SEMA3E,4.437882
PNMA8A,4.43506
AC092069.1,4.4329214
TMED2,4.426808
FLOT1,4.423037
PPP1R9A,4.4170127
NADK2,4.413959
PRR7,4.4130273
JPT1,4.4124355
EFEMP1,4.408918
TTC9,4.4074383
ADIPOR2,4.402175
RPL39,4.400797
NPB,4.3985753
FAM169A,4.396263
ANGPTL1,4.3908014
DDB1,4.388936
PYM1,4.388857
SSBP1,4.383632
LAGE3,4.383276
GLOD4,4.3830233
ECI1,4.381755
HOXA7,4.380388
NCOA1,4.3762207
LSAMP,4.372826
AKR7A2,4.3636055
AP002387.2,4.3602242
MSH2,4.357779
ARMCX2,4.3569784
AC100810.1,4.35661
RNF40,4.3450603
SCUBE2,4.3354316
ATP5F1D,4.3308945
NOL7,4.3305464
CHID1,4.326038
JOSD2,4.325153
NDRG2,4.3222594
BEX1,4.3174553
DENND5A,4.3145437
CCDC106,4.313274
COX16,4.3108463
JAKMIP2-AS1,4.310448
VAMP4,4.3073554
INPP5F,4.2857623
P4HB,4.2693315
ECHS1,4.2674737
PLXNA1,4.266891
G6PD,4.262366
TENT5A,4.257726
RBBP7,4.254769
FKBP5,4.24624
PGAM1,4.2461543
TMEM14C,4.2439456
POFUT1,4.2347813
TRAPPC2L,4.2314353
TMEM134,4.231311
BMERB1,4.23101
CIAO1,4.2306304
SKA2,4.226314
TMEM106C,4.2252927
PRICKLE1,4.2252464
PUDP,4.2212214
ASPHD1,4.220143
VPS13B-DT,4.217846
CHRD,4.2161007
RPL36,4.211865
PAFAH1B3,4.210189
TCTN1,4.2100506
RTKN,4.209246
DNPH1,4.208902
HEPN1,4.207188
KCNIP4,4.2045355
FH,4.2041326
TMEM263,4.2015557
TCEA2,4.2015142
GNB2,4.194262
ALKAL1,4.188768
RAB5B,4.1825047
CPNE3,4.1803155
AMOTL1,4.176938
CETN3,4.172218
NDUFA6,4.169376
MCC,4.1676407
SCRIB,4.167244
MYH14,4.156718
SNRPC,4.153627
IGF2BP3,4.1534595
CDK16,4.1462636
FAM167A,4.1395683
IQGAP1,4.139439
C1QBP,4.1345854
NRXN3,4.134104
BBS1,4.1320124
LIG3,4.1306224
BPHL,4.125551
FUBP1,4.12548
SLC35F2,4.1249886
CA14,4.1247487
ADD2,4.1236014
CPNE4,4.120576
HSPB1,4.117952
HEXB,4.1008234
KRT10,4.1003556
DCXR,4.099374
FREM2,4.091488
CYP4F11,4.0888996
FASN,4.086471
APEX1,4.0799303
C2orf80,4.079863
YWHAZ,4.077859
PSME1,4.076989
PXN,4.0759478
FBXW7,4.0745463
PSMB3,4.073753
HIF1A,4.069236
RPL22L1,4.065064
MACF1,4.0633044
SPOCK1,4.060316
PDPN,4.056201
DLAT,4.049236
LRPAP1,4.048027
BBS2,4.04487
MED29,4.03146
CTXN1,4.0292945
CNP,4.0282555
MYH7,4.028155
B3GALT1,4.0230346
FSCN1,4.0224853
AC010642.2,4.022466
TTC19,4.0150285
EIF1AX,4.0108957
TSN,4.007335
RHPN2,4.0060773
CYREN,4.0044203
RNF182,4.00264
MED11,4.0015945
SELENOF,3.9971454
UQCC3,3.996953
SAMD1,3.988508
RCC1L,3.9872737
TENM2,3.984962
NUDCD2,3.9824326
LDHA,3.9818354
COA5,3.9815173
USO1,3.9794114
RPS14,3.9772475
SLC4A8,3.9725845
COA4,3.9681635
CLNS1A,3.9658508
MRPL23,3.9392805
LINC00460,3.93712
DFFA,3.935612
MIEN1,3.928691
MRC2,3.9274585
AASDHPPT,3.9254968
GRIA2,3.925076
FBXO17,3.9235082
MYO10,3.9232
ALDH5A1,3.922712
SOX2,3.9215584
ATP5F1C,3.9203622
NDUFB10,3.917264
MPV17,3.9153798
G3BP1,3.9113278
RGS20,3.909226
OLMALINC,3.9070616
WSCD1,3.9053726
RHOJ,3.9051297
SLC25A4,3.904326
VDAC1,3.897505
PDZD11,3.8967443
NUDT11,3.8940816
DCLK1,3.8938088
CTNNBIP1,3.8898537
PRAF2,3.8880506
TBCK,3.8860755
LINC01234,3.8822472
ABHD17A,3.8799732
PDLIM5,3.8756223
GMNN,3.874908
GRTP1,3.8747869
HHLA3,3.872648
ACP1,3.8674695
HNRNPU,3.8652952
TTC8,3.86363
MAN1C1,3.8609924
PTOV1,3.8593922
RUVBL2,3.8591785
EHBP1,3.8571901
PUF60,3.8567975
WDR45,3.8560724
PET100,3.8550184
KIAA1211L,3.85428
USP11,3.8536985
TTC1,3.8502638
HEXA,3.8502264
NDUFS4,3.8495586
SAP18,3.8493392
RAVER2,3.8439424
PRDX1,3.8419254
HSPA2,3.8418381
PPM1B,3.8355346
C2orf76,3.8337061
DPY19L3,3.8178127
C14orf119,3.8100972
C4orf48,3.8100178
NUFIP2,3.809652
RPL18,3.80797
AF106564.1,3.8063998
GALNT10,3.7975924
CPLX1,3.7973058
ALDH6A1,3.7882524
ARF5,3.7863362
APBB1,3.7783647
DRAP1,3.7783237
C1orf226,3.7782679
MDP1,3.776325
TRAPPC12,3.7731764
SHC4,3.772115
CMC4,3.765177
SIPA1L2,3.758833
SLC39A4,3.756828
LRP1B,3.7555025
NDUFAF8,3.755121
TXLNA,3.7497315
AC003035.2,3.735776
LAMTOR3,3.734122
OCIAD1,3.73211
ISCA2,3.7320933
MLLT11,3.7311943
UBXN6,3.7305465
ARHGAP26,3.7303545
RAMAC,3.7244308
RAB36,3.722027
CTDNEP1,3.7211716
PEPD,3.7189772
SPATA20,3.7188013
PKIA,3.7185702
MAGED2,3.7160425
SMARCA1,3.7150195
NDUFV3,3.7100008
SDHC,3.7098985
RPS2,3.7083018
C11orf58,3.7061746
PFDN1,3.7003376
BRINP3,3.698463
IMP3,3.6919947
DSCR8,3.6903186
PSMB6,3.689054
TAF4,3.688681
AC091729.3,3.68737
PSENEN,3.683365
FGF14,3.6766703
ADORA2B,3.6764247
KPNB1,3.6736948
MRPL24,3.6734898
KIAA1549L,3.6678538
NONO,3.6653342
PTBP2,3.660189
AC245407.2,3.656732
NOMO1,3.654161
C19orf81,3.650588
MED31,3.6472373
CKAP5,3.6455846
HIGD1A,3.6450918
HMOX2,3.644063
IDH1,3.640796
GSS,3.6398263
UHRF1,3.63901
MAPK1,3.63525
MPP5,3.6337013
IVD,3.6334908
B9D1,3.6318314
DGUOK,3.6286786
PNMA1,3.6261675
TASOR,3.6251392
PARP4,3.6231062
NME3,3.620972
CRYL1,3.6193252
GTF2A1,3.6192844
ATAT1,3.6169267
MORN2,3.6136808
TMEM9,3.6086233
RHOB,3.6039917
RMDN1,3.6038334
MACORIS,3.6034317
PPP1R1C,3.6033297
RPL15,3.6032393
HNRNPA3,3.6012845
LIPH,3.5998979
GOLPH3,3.5970192
CD2BP2,3.5966058
COL11A1,3.5952208
HDAC6,3.5934598
PGD,3.5933602
STMN3,3.5905683
ZFAND3,3.5872917
ANKRD39,3.5869577
ABCC6,3.585399
AP1S2,3.5850694
BTBD2,3.5824356
AL392089.1,3.5821025
MORF4L2,3.5767126
COA8,3.5742538
DPY30,3.5666099
NGRN,3.5665092
IL17RB,3.5627315
PLPBP,3.5593069
EML1,3.5576293
LZIC,3.556491
ANP32E,3.5557997
BCAT1,3.5537207
FKBP8,3.549702
CLPTM1,3.5472891
METTL26,3.5471416
C1R,3.5451245
RCN1,3.5422752
CIAO2B,3.535659
VAT1L,3.535481
USP7,3.5350676
C11orf49,3.5340784
CBR1,3.5328827
PEX19,3.5320413
COX4I1,3.5264835
PDAP1,3.525659
UNG,3.5212445
SYT1,3.520189
PHB2,3.5165567
ISOC2,3.5165317
DISC1,3.5161898
SNU13,3.5159266
NIFK,3.5151792
AC009041.2,3.5139291
HSPB11,3.5081754
PRELID3B,3.5055165
TSPAN31,3.50454
CAMKMT,3.5022717
VWA5A,3.5019925
TSPAN6,3.500846
BTF3,3.5004401
ZNF347,3.4989529
ACAD8,3.4984488
LAMP2,3.4978294
TMEM25,3.4969194
AC008267.5,3.494002
LINC00461,3.4921017
GTF2A2,3.4904768
HSD17B8,3.4898906
SLC25A1,3.489868
KIFAP3,3.4891596
CUL4A,3.4859755
AL121827.2,3.478966
CAMKK1,3.477957
SNUPN,3.4763813
RPA3,3.4755914
CASC4,3.4723303
MIR3681HG,3.472076
FBXO11,3.4715283
TSIX,3.4659634
MDH1,3.4649448
TADA3,3.46378
PLIN3,3.4583297
PIN1,3.4576633
CMYA5,3.4573016
RASD1,3.457079
MIR497HG,3.4562905
UBR7,3.4556246
TLCD3A,3.4555194
CASZ1,3.454318
FBN2,3.4522445
SMYD2,3.4519203
GSPT1,3.4502375
FLOT2,3.4498084
RSAD1,3.4485252
DDX6,3.4482443
TMEM219,3.4428751
CHCHD1,3.4421766
ITPR2,3.4409683
TSC22D4,3.435307
TMEM140,3.432908
LIMK1,3.4312987
DNTTIP1,3.4275146
FAM171B,3.4258828
CASP7,3.4257443
DDOST,3.4242156
C19orf48,3.4217336
DPP3,3.4184542
DNAJC27-AS1,3.4165337
AGO2,3.4130027
INTS3,3.4129546
PRDX6,3.412153
STARD7,3.4097545
CLTC,3.409058
TRIR,3.4081008
SH3YL1,3.406959
C1QTNF1,3.4067254
CLIC4,3.4057035
AHCY,3.4032102
LENG9,3.4028552
SYCP3,3.4021287
ATP6AP2,3.3974783
EIF1,3.388547
CBX1,3.3873718
SYCE3,3.3873556
RUFY3,3.3869998
C2orf92,3.3856478
AC008443.5,3.3854272
BEST3,3.3839254
BMPR1B,3.3803177
PHKB,3.3727763
TCEA3,3.3718603
C2orf72,3.3656056
BLOC1S4,3.362855
CLTB,3.3608913
LIPE-AS1,3.3601184
SLC35E2B,3.3572695
AC090204.1,3.3569596
TCTN3,3.3558729
DIS3L,3.355678
GDI1,3.3545635
NT5C,3.3530695
LRRC41,3.351257
VPS45,3.3509023
HADHB,3.3475933
HSD11B1L,3.3459032
ACOX2,3.3454478
SMARCA4,3.3403764
PJA1,3.3403366
AC107464.1,3.3397336
RNF170,3.3386247
SPOCK2,3.3369882
EYA4,3.336423
EIF4A1,3.332195
DCTD,3.3306139
MARVELD3,3.323461
ARHGAP31,3.322665
PSMA2,3.3201265
MAP1LC3B,3.3164575
AL391807.1,3.3122141
PSMD3,3.3089256
TTC38,3.3074272
DDX19A,3.3063376
AL591686.2,3.3027337
UQCC2,3.3026028
TBC1D5,3.3023036
DDAH1,3.2998714
GATAD2A,3.2977233
JMJD4,3.2966995
ATL3,3.2960086
APLNR,3.2912278
SNAPC1,3.2897015
ATXN10,3.288413
SRSF2,3.2845547
SH3BGRL,3.2836454
CXorf38,3.2827253
GTF2I,3.2811441
ADH5,3.275477
COPRS,3.2724836
LRATD1,3.2723043
CAMK2B,3.2671473
NDUFB9,3.2668948
CCDC90B,3.264608
TLCD1,3.2639122
ADRA2B,3.2629523
LINC02482,3.261741
PEA15,3.261588
NAIP,3.2590287
LSS,3.2584262
AC006064.4,3.2583723
SUPT4H1,3.257775
AL121601.1,3.2563267
SRSF8,3.2556612
SNRPE,3.2543159
SSBP2,3.2525418
HIST1H4J,3.252241
DGCR6L,3.2507112
WDR26,3.2506056
PC,3.2501707
DENND2A,3.2458389
UNC5CL,3.2447226
UBR5,3.2436936
FDX1,3.2435064
VPS26B,3.242972
TXN2,3.242785
ABHD14A,3.2372327
MRPS36,3.2369235
MRPL58,3.2365208
PLD5,3.2341669
TLCD2,3.2315536
TFE3,3.2286792
PTMS,3.228051
VPS35,3.2264407
XRCC6,3.2264328
GGCT,3.22444
SHC1,3.222633
ZNF706,3.221909
TSEN34,3.218312
PINLYP,3.2155206
TMEM258,3.214822
MRPS33,3.2135677
EIF2AK1,3.2099802
SLC45A1,3.2094498
CTXND2,3.2087777
RPP40,3.2078986
VMA21,3.2051296
LSM7,3.2026231
DNAJC11,3.202388
WDR54,3.199565
RER1,3.1962068
ADCY2,3.1916456
VPS39,3.1883914
HTATSF1,3.1871693
LAMB3,3.1854846
PTCD3,3.1830502
MTCH2,3.1820703
PCBD2,3.1805952
WSB2,3.1805296
CITED1,3.1758468
CDK18,3.1757915
PNKD,3.1753738
ENSA,3.1716423
HNRNPA1,3.1712368
BICD1,3.1689317
NCALD,3.1677587
NPTX2,3.1668246
HAGH,3.1605551
