gene,score
AGT,15.850496
RYR3,15.832832
PPP1R1B,15.823877
COPS9,15.806897
LYPD1,15.796727
LDHB,15.679182
HLA-B,15.651026
ENTPD2,15.624215
DISC1,15.558702
PBXIP1,15.534869
MAGEF1,15.44178
CD99,15.433522
TNIK,15.314945
LFNG,15.195199
GRAMD1B,15.191516
SFXN5,15.153302
PRKCA,15.011464
DGKG,14.951455
NFIA,14.94932
SLC24A2,14.9430485
SELENOP,14.843576
COL16A1,14.826864
HACD3,14.817273
MT-ND3,14.789155
FOXG1,14.773221
PMP2,14.745026
KCTD12,14.706677
DMD,14.706433
LINC01727,14.690547
RAB31,14.6817465
SLC35F1,14.607688
FEZ1,14.596892
OLIG2,14.4934435
HSPA8,14.476284
TRIL,14.470688
SLC44A2,14.414538
MT-ND4,14.386685
CTXND1,14.384624
PPP2R2B,14.334826
RBP1,14.319338
GLDC,14.308916
LDLRAD3,14.3001995
PLSCR4,14.262956
COL9A3,14.249415
HIGD1A,14.234118
NTRK3,14.223942
ARHGEF4,14.194794
NPAS3,14.19049
CLU,14.148924
AK3,14.086378
SEPTIN4,14.083654
PHYHD1,14.073488
NPTX2,14.060729
ZFAND5,14.054085
ALDH2,14.046338
MCC,14.040792
ZMAT3,14.015306
LINC00844,13.953976
CTNNB1,13.922154
ASTN1,13.916598
COMT,13.863503
CALM2,13.852705
UGP2,13.841815
SOX21,13.839848
ZBTB18,13.836643
CLK1,13.779651
NSMF,13.715791
DDX17,13.700424
CLDND1,13.627403
RFTN2,13.558878
BCHE,13.5469265
ALDH1L1-AS2,13.524492
GALNT13,13.462489
PLCD1,13.437143
RBM5,13.405143
TMEM47,13.387739
WASF3,13.371203
TYRO3,13.331268
PEBP1,13.327839
NCAN,13.308455
RNF13,13.249804
UBB,13.249797
SCRN1,13.188243
FGD5-AS1,13.174648
PRDX1,13.165463
SYT11,13.152052
DPYSL3,13.130858
ALDH6A1,13.125252
GABRA2,13.110161
CNDP2,13.107145
TSPAN6,13.10125
MID1IP1,13.096251
FMNL2,13.062095
GLUD1,13.03524
MAPK4,12.994015
ITPK1,12.948966
CAMK2G,12.939776
APPL2,12.920743
FAXDC2,12.913795
ADGRB1,12.866176
CLDN10,12.857381
SPTAN1,12.847609
GRAMD1C,12.844303
LSAMP,12.835454
GNAI2,12.834922
NTNG1,12.829231
GLG1,12.825148
SLC6A11,12.765301
SIPA1L2,12.731509
TST,12.726879
ATP1B2,12.726819
TLR4,12.689593
IDH1,12.688477
PHGDH,12.64377
SLC7A10,12.640462
PTN,12.618997
HIST2H2BE,12.604723
SLC4A4,12.601278
NFIB,12.568223
GYG1,12.549373
LGALS3,12.531967
ARX,12.484661
TIMP3,12.461677
CBR1,12.442966
AL161772.1,12.429914
GPAM,12.429422
SLC38A3,12.412256
HEPH,12.40398
FAM168A,12.385641
TP53BP2,12.366819
GORASP1,12.349582
CCDC80,12.336768
RTN3,12.309495
ARNT2,12.303444
PHLDB1,12.28277
KLF15,12.271719
KLF9,12.2691765
SALL1,12.260713
LMBRD1,12.218609
ENPP5,12.206221
SLC22A17,12.198594
PTPRG,12.198402
TMOD2,12.173726
WSCD1,12.170789
CDC42EP4,12.103246
ZCCHC24,12.075822
MT-CO3,12.066015
ATP2A2,12.06162
PRUNE2,12.053599
CYP2J2,12.050066
ELOVL2,12.039414
POU3F3,12.035042
CDH20,12.003735
GALNT15,11.973915
TOP2B,11.956487
ACSS1,11.93432
KCNA2,11.894279
MT-ND4L,11.862799
LAMP5,11.851352
PTGFRN,11.835833
ARHGEF6,11.81337
GNAO1,11.794803
APC2,11.791333
COL4A5,11.7428055
PCBP4,11.727884
VGLL4,11.714427
SEMA6D,11.678577
RHOA,11.659288
WDR6,11.657847
C4orf48,11.604702
DNER,11.5772
NEBL,11.573962
SASH1,11.572391
PMP22,11.513093
PLP1,11.511684
NKAIN3-IT1,11.507309
RHOJ,11.496469
GOLIM4,11.474276
NDRG4,11.458329
KCNN2,11.437414
ACAA1,11.43467
RGMA,11.40589
LPAR1,11.397654
HMGN2,11.370231
CELF2,11.356294
BCR,11.34029
CLIP3,11.328355
OGFRL1,11.319405
NCAM2,11.302147
CLASP2,11.263535
SERINC1,11.243389
SIRPA,11.236114
BMP7,11.231751
SNTA1,11.176094
BCAN,11.155009
TRIM47,11.149189
SULF1,11.141813
RAB5A,11.107204
PTPRA,11.107158
IFI6,11.106084
AK1,11.093084
MT-ND5,11.079226
CALM1,11.07189
ADD1,11.067617
NEO1,11.061508
CTNNA2,11.0530615
CADM4,11.0513
STARD7,11.034587
MT1G,11.01329
SORCS2,10.973499
SRGAP3,10.954351
ENDOD1,10.950439
OGT,10.936315
ZMIZ1,10.9256525
GPT2,10.913733
SNN,10.901547
CYP4V2,10.892916
AHCYL2,10.874469
CDIPT,10.845441
CLSTN2,10.831263
CNTFR,10.8155775
THSD1,10.812197
DPP6,10.809377
SGCE,10.801503
ABI2,10.787472
PANTR1,10.77519
ZDHHC14,10.771775
NRCAM,10.765664
SEMA3B,10.710911
MYO10,10.7079
ARL8A,10.706027
XAF1,10.694746
IRF2BP2,10.686738
IFIT1,10.677058
BBS2,10.6669445
MAP3K5,10.659888
SEZ6L,10.656499
VAPA,10.653462
NDUFB5,10.649459
MT-CO1,10.616799
ATP5PB,10.5892515
DPY19L3,10.580103
JAM2,10.575263
NIPSNAP2,10.573329
LGI1,10.573153
CA10,10.557536
ITGB8,10.529565
MYORG,10.512376
TMEM9B,10.504673
TMEM59L,10.496422
RALGDS,10.494509
S100A8,10.488152
SLITRK2,10.473353
MACF1,10.469863
IL11RA,10.463447
THRA,10.451607
RFTN1,10.427416
NPNT,10.419533
SLC35A5,10.393206
ACSL6,10.39117
MT-CO2,10.387317
PDE4DIP,10.350794
CPNE2,10.299884
LRRTM2,10.265351
LRRN3,10.228775
APBA2,10.224357
TRIM9,10.212399
C3orf70,10.179179
PSEN1,10.173517
FAM181B,10.15361
ADGRB2,10.147893
IL17RD,10.138123
ORMDL1,10.12727
CASTOR3,10.126347
VSIG4,10.113226
PDZRN3,10.051813
GRIK3,10.043238
NADK2,10.04001
TUBB2A,10.035274
TMEM50A,10.028623
ASCL1,10.005567
CXCL14,10.003266
DDAH1,9.999844
ADGRG1,9.977314
ABHD2,9.961487
PDHB,9.961058
PTCHD1,9.954252
CARMIL1,9.9435215
MRAS,9.93273
TANC1,9.925799
EMID1,9.8975315
SGCB,9.896385
NHSL1,9.893679
TNFRSF1B,9.887818
EIF4A2,9.882472
CLCN2,9.8691025
AC104072.1,9.865656
RRAGA,9.864044
TNR,9.863585
SELENOT,9.843226
COL9A2,9.799342
SEC14L2,9.791271
SATB1,9.791077
ABHD6,9.789539
FGF12,9.747114
SPATS2L,9.742356
EGFR,9.738352
NTM,9.665985
ASTN2,9.663768
SMOX,9.656894
MICALL2,9.649919
GNA14,9.647665
GRHPR,9.632705
AIG1,9.632551
DAZAP2,9.620461
GDI1,9.609202
HNMT,9.605088
RAB7A,9.602262
STIM2,9.599873
TIMMDC1,9.597717
PPM1K,9.594842
ARHGAP36,9.586212
LMO2,9.564636
SLC25A4,9.555291
PREX2,9.525153
NUP214,9.523153
RIDA,9.517768
IGSF1,9.515919
EPS15,9.495926
CHODL,9.494768
FMN2,9.467978
KCTD6,9.443178
CCNL2,9.438972
CTNNA1,9.431556
IFI27,9.4253645
SRSF6,9.424988
FOXO3,9.397977
FAM181A,9.390712
SDS,9.372525
FDFT1,9.352502
CPEB2,9.346479
TMEM222,9.333782
B4GAT1,9.3314085
FIBIN,9.3300705
YPEL3,9.321827
ST6GALNAC5,9.320424
SLC25A27,9.317157
HSD17B6,9.31483
ARHGEF26-AS1,9.312047
KCTD3,9.310853
RNF157,9.30527
TPP1,9.2898445
C18orf32,9.274715
SDHA,9.262994
PHPT1,9.233915
PPM1B,9.233633
NDFIP1,9.218532
VCAN,9.203668
PCDH9,9.178382
TRAF4,9.172435
APEH,9.1682625
CD59,9.164476
ZNF521,9.152149
IGSF11,9.1475525
SORBS1,9.140831
GAREM2,9.139266
NCOA4,9.099537
SULT1C4,9.09529
ACER3,9.085691
IFI44L,9.078442
PFKFB2,9.066799
ANK2,9.065424
LAP3,9.048225
IFI44,9.040081
MTSS2,9.038426
ITGA6,9.024902
CPNE5,9.02103
AP2M1,9.003211
SFT2D1,8.989859
PIK3IP1,8.988123
CIPC,8.980887
HIST1H2AC,8.977177
NT5E,8.972774
PHF19,8.960327
WLS,8.959286
NCBP2,8.952405
ARL6IP1,8.941081
ADA2,8.940757
SLC18B1,8.939648
MARCKSL1,8.931718
TRAK1,8.928389
FERMT2,8.923627
SF3B1,8.920153
OPHN1,8.913005
GSN,8.905379
MTMR10,8.881047
PTCH1,8.871529
TNC,8.8568945
AL390728.6,8.852865
LY6H,8.852349
F3,8.8478985
RAB6B,8.83872
SOBP,8.8129015
ZFHX4,8.803084
MRPS25,8.800563
PRTFDC1,8.799572
LRP4,8.795296
TSPAN5,8.79411
COL9A1,8.792768
ETV5,8.784154
HIF3A,8.778748
NAP1L4,8.774525
HES6,8.766964
OAS1,8.74869
TMEM200C,8.748667
GOLGA8A,8.738565
BAIAP3,8.726012
ATP6V0E2,8.722238
TMA7,8.718552
WDR82,8.707134
ANXA6,8.707081
SPON1,8.70641
ZNF24,8.702424
CRMP1,8.702161
PCDHB10,8.69527
CASTOR2,8.674586
SPPL2B,8.65842
PLCG1,8.636414
LTBP1,8.634434
TMEM115,8.633039
SRP9,8.624177
TPCN1,8.622213
SLCO1C1,8.620844
ANKFY1,8.620299
SLC7A11,8.605294
NLGN4X,8.602258
PTAR1,8.600901
MAN2B2,8.59526
ATP5F1B,8.593279
SPATA6,8.568626
MFSD14B,8.568365
OAS2,8.565759
MSI2,8.555602
PTPN18,8.55041
RHBDD2,8.550025
GASK1A,8.549868
TMEM106B,8.541149
C6orf62,8.535093
NLGN1,8.531205
SPTBN1,8.527832
SNX3,8.514594
RUBCNL,8.513664
MLLT1,8.508778
PYCR2,8.504086
TCF4,8.501799
ATP6AP2,8.485554
SPAG9,8.477578
YWHAE,8.470342
TMBIM4,8.469758
DCLK2,8.462638
PDZD2,8.456279
PNMA1,8.447723
PTCH2,8.443131
DBP,8.440274
SLC49A4,8.436801
NCKAP1,8.430315
ZADH2,8.429419
ZNF423,8.42217
DPYSL5,8.406069
TMBIM6,8.399792
ZNF710-AS1,8.368305
BOC,8.318041
MAOA,8.310463
NAALAD2,8.298863
KLHDC2,8.298521
DHRS7,8.293002
TTYH2,8.291739
FARP1,8.291227
ATP6V1G2,8.28075
FAT3,8.2754965
ARHGAP21,8.273544
PARP14,8.268335
PDLIM5,8.264188
PIK3R1,8.263663
ZHX3,8.258812
ARHGAP12,8.25808
SEMA5A,8.256547
TNXB,8.2534895
ALDH7A1,8.248304
B3GALT1,8.244518
CYFIP2,8.243339
APC,8.24044
APBB2,8.239792
PSMB1,8.233982
WBP2,8.224967
CCND2,8.214669
PARP9,8.2123785
CHDH,8.209082
DGKZ,8.208547
IRF9,8.208036
PALM,8.206962
TMEM245,8.201143
NRBP2,8.187893
ABCC5,8.185533
CTSH,8.184727
GRIA3,8.181387
STAT1,8.170347
DBI,8.168196
SNHG19,8.161781
RBM6,8.160068
TLCD1,8.156636
SYTL4,8.153774
TBL1XR1,8.150608
CIRBP,8.145352
CGRRF1,8.129281
RAB14,8.128211
HEPN1,8.127192
AR,8.12191
STT3B,8.117692
KNDC1,8.106789
KIF21A,8.095271
CNBP,8.09301
SORL1,8.067848
SARAF,8.06675
RASA3,8.062871
MAPK8IP1,8.062615
SPAG16,8.052119
MTSS1,8.039715
MPDZ,8.032357
ALAD,8.029465
GLT8D1,8.02803
ERBB2,8.024527
KALRN,8.024091
FOXRED2,8.020106
FCGR3A,8.017046
SLC4A11,8.008546
TLE1,7.993163
KLHL24,7.9812164
RETSAT,7.9733086
CELSR2,7.9710803
MEX3C,7.960134
SPTLC1,7.9504004
NTNG2,7.9426355
CDH10,7.941252
EPHX1,7.937501
BDH1,7.9364123
NARS,7.932023
CCDC136,7.9318047
CASK,7.9309316
SLC25A5,7.927753
NTPCR,7.898512
TLE5,7.886953
SPIRE1,7.873516
PARP1,7.864251
H3F3B,7.8587494
CRISPLD1,7.8494544
FUT9,7.8477764
TNRC6A,7.838501
CYBRD1,7.8320894
SCAP,7.82465
SMAD4,7.817258
NOTCH1,7.813874
KCNMB4,7.813538
NRSN1,7.79447
IGF1R,7.792546
MT-ND2,7.791772
ZDHHC23,7.7913475
ABCA2,7.782932
OSBPL9,7.781412
EFCAB14,7.779886
CD164,7.770246
TRAF3IP2,7.7694993
ABHD14A,7.7631583
NR1D2,7.7517657
CTSL,7.7321
SPIN1,7.7262397
FAM169A,7.7220716
KLHL26,7.708952
DDAH2,7.705894
HERC6,7.7018166
RXRA,7.688429
PSAP,7.6813073
GPX3,7.6808248
SUCLG2,7.671891
SSPN,7.6677623
PLA2G4C,7.6670947
DMRTA2,7.666982
SPEG,7.661869
DPP10,7.6612797
BEGAIN,7.6586876
SLC16A4,7.6529408
CADM3,7.652644
ARL6IP5,7.650053
FGF1,7.6429505
SMPDL3A,7.6373887
SLC44A5,7.6272674
POMT1,7.6258273
TIAM1,7.622662
FJX1,7.6202617
MCCC1,7.6146274
CRLF1,7.5976067
TJP2,7.5855703
PDGFA,7.5833335
ARHGAP19,7.5804935
ANAPC13,7.5751414
INPP4A,7.5729766
ANXA1,7.572544
CPT1A,7.571543
GYG2,7.5680156
HNRNPK,7.5509133
PTPRF,7.5429606
PCSK1N,7.540724
AKAP7,7.5315533
BRINP1,7.527546
MAPRE2,7.524086
PLD5,7.516454
DGLUCY,7.5161896
TOR1AIP1,7.5129213
IMPA2,7.49933
BTBD17,7.495474
FADS2,7.4920597
DOCK1,7.4765534
LTF,7.4763994
NDUFA10,7.472713
ELMO2,7.469661
SLC39A12,7.464281
RABGAP1,7.461801
MINK1,7.4602914
IP6K2,7.4528546
MTMR3,7.452774
FUBP3,7.4492965
VANGL2,7.4446363
ERFE,7.4442487
BDH2,7.4435034
AKT2,7.4338803
ZNF462,7.429147
SMARCA2,7.4188437
GOLGA8B,7.41576
RNF38,7.4155846
PSMD1,7.415108
CRYL1,7.4066133
NF1,7.4013305
XYLT1,7.3944116
MICAL3,7.361693
GPR27,7.3497443
GDE1,7.347653
PIPOX,7.3429317
H2AFV,7.341249
S100A9,7.338632
TF,7.334516
RAB10,7.332531
SOX6,7.3259487
GRM5,7.3208623
NISCH,7.316462
ANKRD35,7.316089
SOX8,7.3154287
PSMA3-AS1,7.315079
ACAA2,7.3105574
JKAMP,7.3077683
ST6GALNAC6,7.3067822
MSI1,7.3067303
SYNJ2,7.301857
REPS1,7.3015738
ADORA1,7.300968
SSBP3,7.2955704
KLHL7,7.2934694
PPP1R16A,7.2891283
SLIT1,7.2877493
SLC9A9,7.286728
USP54,7.285219
ANO6,7.277593
MDFI,7.2669
RGL1,7.264779
MAOB,7.2539864
FHL1,7.251814
CHCHD2,7.2515664
FBXL5,7.251375
LANCL1,7.2398677
P4HTM,7.239857
HDAC11,7.2376976
FAM184A,7.237192
S1PR1,7.2206235
AL691432.2,7.2136545
GNAQ,7.2080474
DIPK2A,7.200978
LRP10,7.19307
TM7SF2,7.1830325
CTTNBP2,7.181627
CTDSP2,7.1673183
MYL12B,7.160915
BEX1,7.1549387
PCMTD2,7.154431
SOX21-AS1,7.1526527
ZSCAN18,7.1507716
NDUFS1,7.1439238
RHBDF1,7.1157246
TEX264,7.105734
MRPS18A,7.105157
LHFPL6,7.0847735
PAK2,7.0833435
AC068587.4,7.0556083
ADIPOR2,7.04803
PHC3,7.046516
ABCD3,7.0424414
ANKDD1A,7.034931
PRICKLE2,7.0324078
ATP2B2,7.032288
DTX1,7.0319448
LANCL3,7.0209856
MEST,7.008232
CCDC50,6.99453
ABHD16A,6.9906015
AL133325.3,6.9902186
MAPK1IP1L,6.984122
NORAD,6.982361
IP6K1,6.981202
BTD,6.9776235
TJP1,6.9701586
EMC3,6.966678
SRI,6.963048
LAMP1,6.953554
PUF60,6.94699
TMEM231,6.9464393
RDH11,6.94027
PIKFYVE,6.939385
TMEM161B-AS1,6.938459
CDKN2C,6.935875
AL121820.2,6.934357
BAZ2B,6.9206944
WWC1,6.9162445
MAGI2,6.9162235
ACSL3,6.911447
ST8SIA1,6.9103336
USP24,6.9005413
ADGRL3,6.900174
HLTF,6.8987803
VAV2,6.8954186
SGIP1,6.8873415
RPGR,6.8788557
CYB5R3,6.876715
IL17RC,6.876136
HDHD2,6.860732
GRIK4,6.849677
FAM120B,6.846534
PCNX2,6.8459716
EPDR1,6.840865
CRIP2,6.8395386
DBX2,6.8372493
CRK,6.83376
TMEM50B,6.828073
ITIH4,6.8233705
SLC2A10,6.8202367
SENP7,6.8169894
AVIL,6.816261
GABARAPL1,6.807173
EZR,6.7974224
KCNIP1,6.796533
ENKUR,6.7878184
UQCRC1,6.787718
ABCD4,6.785461
N4BP2L1,6.779529
GNA12,6.7780147
TTC14,6.770742
DDX3X,6.770334
AASS,6.7684207
NXPH3,6.765315
B4GALNT4,6.7616057
NT5C2,6.756144
ARGLU1,6.7490892
S100A4,6.7440476
SLC25A20,6.7418566
FIGN,6.739348
CCDC14,6.733205
NREP,6.726074
PINK1,6.724404
CDKN1A,6.7210126
RNF146,6.7177696
NKTR,6.7142367
NOTCH2,6.711501
MAP6D1,6.692946
SNHG32,6.6925445
XPR1,6.6880302
PRDX6,6.6850066
SEC22C,6.677581
AL121894.2,6.6772056
WDFY3,6.6772046
TOB2,6.6692176
MRO,6.661652
TAB2,6.6590724
TEAD1,6.654903
CD9,6.6536264
FBXO2,6.647932
CHCHD10,6.644129
PACSIN2,6.6436543
SEPTIN7,6.6419597
GINM1,6.639993
IGDCC3,6.637535
TRIM22,6.6308923
GNG10,6.6255183
MKLN1,6.6254864
RNF141,6.6240153
SAMD8,6.623782
UBALD2,6.619034
ITPR3,6.6079006
OLR1,6.6077933
GLDN,6.600203
IQCK,6.596176
SOX13,6.5929284
LAPTM4B,6.59266
CDH4,6.590132
COLEC12,6.578845
ENDOG,6.576822
CADM2,6.5710297
LPIN2,6.570488
SYMPK,6.5696473
SPCS1,6.568037
UBR5,6.5660305
OTX1,6.562938
PER3,6.5599794
PFKFB3,6.5564747
COPE,6.554829
SELENOW,6.552822
MPPE1,6.5522366
PCDH19,6.549795
FUS,6.549217
YIPF4,6.536362
DCUN1D1,6.5344725
CERS4,6.5286164
ADD3,6.51947
CEP85L,6.5166044
TMEM132B,6.509017
ATG4B,6.5039005
LHX2,6.502429
PITPNC1,6.4997606
RUBCN,6.4993086
SLC25A23,6.495003
FAM120A,6.493441
PIK3C3,6.489866
ARL8B,6.488379
MAPK1,6.4880667
RCBTB1,6.4838557
CDK5RAP2,6.483617
CYP46A1,6.4822407
PSD2,6.480117
RIN2,6.478709
SS18,6.4784894
NEK6,6.477235
TMX1,6.476627
MEGF10,6.4755945
ALDH9A1,6.472946
SESN3,6.4729414
HLA-C,6.465787
UQCRC2,6.4642725
BEX4,6.4612613
MFAP3L,6.44842
PTPRN2,6.444383
PIK3C2A,6.4441986
NFIX,6.4434657
MARVELD3,6.441216
SNRK,6.4394794
DHX9,6.435763
DUSP6,6.4322147
TP53INP1,6.4310384
EHD4,6.429863
QARS,6.4245296
MT-ND1,6.4207096
CSNK1E,6.4167933
LRCH3,6.415224
APBB1,6.407517
MASP1,6.407085
ARHGAP26,6.4059405
SLC25A12,6.3990846
FKTN,6.398902
GBA2,6.398736
PDK2,6.395255
CHMP1B,6.3856826
TMEM80,6.3845406
DAPK1,6.384359
TLE6,6.382308
RAB5C,6.381398
DCAKD,6.3756065
ISCU,6.374495
PDE6D,6.372175
LZTS3,6.369664
KYAT1,6.3663077
ADCYAP1R1,6.365861
STK25,6.3648763
SLC41A3,6.364423
PDCD6IP,6.364356
FGFR2,6.3562884
PCCB,6.3527513
ARHGEF40,6.350601
DIPK1B,6.3485236
KIAA1671,6.3483305
BAG6,6.345189
MVB12B,6.343807
RAB4A,6.3388176
CGGBP1,6.338134
NTN1,6.329459
RAB11B,6.3256993
PRCP,6.321596
RSRP1,6.309051
ATP8A1,6.306662
NUFIP2,6.3029976
PIK3R4,6.296957
SATB2,6.2964854
MUC20,6.2922897
ELP1,6.292092
UBL3,6.2887583
NDUFB6,6.285695
PSIP1,6.280013
TMEM184B,6.278221
DENND5A,6.269912
XPC,6.2587094
RASSF2,6.25672
ASRGL1,6.256052
C1orf226,6.2523065
ASF1A,6.250957
CASTOR1,6.2505107
SPOUT1,6.2469416
CSDE1,6.2450466
FAM171A2,6.242338
NDUFAB1,6.2380447
WIPF2,6.237942
TMX2,6.2285457
ERBB4,6.2259326
NCOA2,6.2146983
SLC43A2,6.210786
SURF1,6.210157
PIK3CA,6.20999
ALDH5A1,6.2083936
ZNF275,6.2075443
NDST1,6.2042017
LPCAT1,6.2006927
SALL2,6.196742
OXTR,6.1938753
XPO1,6.1903777
ERBB3,6.1876945
IMPACT,6.182809
PPP2CB,6.1801395
MFAP4,6.179888
PFKM,6.178571
ARIH2,6.176481
PDCD10,6.1725616
ZNF483,6.1687922
CFAP70,6.1682525
MRPS28,6.160988
GFM1,6.1571946
STIM1,6.154288
ARSD,6.1482162
ANAPC7,6.145478
RGS20,6.1433635
AC006059.1,6.1404896
SOGA1,6.139189
BRK1,6.138682
ITPKB,6.138164
RPP25L,6.1350937
SPOCK2,6.13381
SAR1B,6.1331196
DCTN3,6.1314325
POMGNT2,6.1303716
ZNF211,6.1301856
TXNDC12,6.12721
TMCO1,6.120233
WFS1,6.1184244
SCCPDH,6.11694
HIP1,6.112285
ATF7IP,6.1109204
GMFB,6.109022
GNAS,6.106578
DTX3L,6.105448
NRXN1,6.105197
RNF213,6.1046515
ARHGAP1,6.104247
HP1BP3,6.1041017
FUCA2,6.0989943
FBXW2,6.0945864
DHRS3,6.0920177
MRFAP1,6.090748
EIF2AK2,6.0895658
CFD,6.0873423
MAP3K13,6.086588
ALDH3A2,6.0845575
AC011043.1,6.080719
SRSF5,6.0794334
NUDT16L1,6.077539
PLXNB2,6.0748286
CBX5,6.0738835
BCAM,6.0722094
MS4A6A,6.0707297
IL17RB,6.064234
LRRC3B,6.0640335
TRIM14,6.0634365
TUB,6.0573297
OGG1,6.0510936
XKR8,6.0496306
CNTNAP3B,6.0489187
FOXJ1,6.04866
FAM106A,6.0480323
LSM3,6.0473003
SLC41A1,6.042049
S100B,6.0419507
FAM131B,6.0397234
RAB6A,6.0322375
GSG1L,6.029667
ACVR1,6.0257916
ACBD7,6.022073
TUSC3,6.021434
GASK1B,6.019519
GPD2,6.0194626
TIMM21,6.0182567
SHISA4,6.0173655
DVL3,6.0170712
LRRC27,6.014655
ALDH4A1,6.007957
LINC00634,6.003281
SUMO1,6.0020356
L3HYPDH,6.001677
WDR48,5.996026
TMEM59,5.991546
TSC22D1,5.9895883
COL22A1,5.9878893
AXL,5.98788
PLA2G5,5.9876184
NAALADL2,5.986473
PCK2,5.986229
KIAA1958,5.9854493
CNTN1,5.980204
PRKAR1B,5.977231
RBBP6,5.976856
PPP6C,5.972692
TOB1,5.971765
CAB39,5.9706597
PAAF1,5.9630046
TBC1D5,5.9616985
CNRIP1,5.9580684
JAGN1,5.9528823
ZNF302,5.946232
CDC34,5.9455914
MAPK8IP2,5.9432383
PPM1A,5.9430866
PTRHD1,5.943047
IFT80,5.9427567
NKAIN4,5.942538
ZDHHC21,5.9359794
OPA1,5.935603
ZNF436-AS1,5.935222
PLEKHO2,5.932226
TSPOAP1,5.929045
INKA2,5.9272118
PCNP,5.923867
CMSS1,5.922737
OCLN,5.9217525
ADGRL1,5.918934
CLK4,5.917548
TLE2,5.9163885
OAS3,5.914811
FBXO7,5.9119506
SNHG7,5.907349
MAP2,5.9058075
COL5A3,5.9040895
SEPTIN3,5.8987966
CRKL,5.8978753
MLH1,5.895534
PHLDA3,5.892928
ADH5,5.891894
C12orf76,5.886061
SRP14,5.8859706
PTPRD,5.8789697
C1orf21,5.8745036
SCN1B,5.873183
DGCR2,5.870264
ATPAF1,5.8689404
PAPSS1,5.8673162
NR2E1,5.8668475
